AMAZON,MICROSOFT,FDX,Netflix
92.94850159,121.0607986,156.8837433,348.1099854
92.87599945,121.7130127,156.6785278,354.269989
92.98400116,122.451561,151.0918579,359.730011
90.77400208,121.0224457,149.7767944,352.2099915
91.16400146,121.0799866,149.1612396,354.3900146
91.82150269,121.0032501,147.7808838,355.0599976
90.95950317,119.8331451,148.8254852,349.1900024
90.81600189,120.5908585,147.3705139,351.8500061
88.75350189,118.6246414,143.8916626,343.2799988
84.6344986,114.9415894,142.0822601,336.6300049
86.47799683,118.1258926,148.8441467,353.3999939
86.92500305,120.6867523,147.9114532,355.730011
87.71800232,122.5954056,146.2886353,357.1300049
90.20149994,126.0290756,147.379837,360.8699951
93.03150177,127.1800537,150.9426422,352.0100098
93.18499756,126.7004471,148.7042084,351.269989
92.76599884,126.1154175,150.5042419,345.5599976
93.51499939,126.911499,154.5147247,343.4299927
93.48349762,127.0361633,153.4701385,339.730011
94.30149841,127.4198151,152.6960449,350.6199951
95.0684967,129.6354218,155.1396027,357.1199951
95.4394989,130.1437531,155.3448181,363.519989
95.90950012,131.3522034,157.1541901,365.2099915
95.56500244,131.3713989,154.8134918,369.2099915
95.69499969,132.1482849,150.647049,371.0400085
93.91349792,127.9760818,146.0405579,360.2999878
94.89150238,128.4556427,149.7294769,362.2000122
95.21399689,128.6666718,152.9034882,370.019989
94.6815033,128.4844513,153.7273865,367.3200073
96.10949707,130.1341248,152.5851746,374.6000061
96.71549988,130.9973755,149.6077576,375.4299927
96.94999695,131.8413696,151.1339111,381.7200012
97.14550018,131.4577179,151.6488953,380.5499878
97.61599731,131.3618317,150.5721588,376.1600037
99.41500092,130.8822784,149.0460052,379.9299927
100.8704987,132.2154388,149.7950287,381
100.0534973,132.7429352,152.2387543,379.5
100.5500031,133.2225037,156.7984009,373.25
101.0494995,133.2225037,157.2009888,366.6000061
100.4950027,131.4769135,158.9705658,365.9899902
99.60150146,130.7000275,154.532608,362.4400024
98.89499664,130.8438873,154.8415527,325.2099915
98.22599792,131.0356903,156.4800415,315.1000061
99.28150177,132.7717438,158.7458649,310.6199951
99.72450256,133.5965576,162.6969452,307.2999878
100.0404968,134.9681244,164.7941895,317.9400024
98.69100189,134.4597626,164.6631012,326.4599915
97.15249634,135.5628052,163.7924042,335.7799988
95.62249756,135.2654724,161.6014709,332.7000122
94.92649841,134.6132813,161.404892,325.9299927
93.33899689,130.7000275,159.6633911,322.9899902
92.76599884,132.4168549,152.9034882,319.5
91.16200256,131.3042908,153.2966919,318.8299866
88.25650024,126.8059921,147.2389679,307.6300049
89.39150238,129.1846008,150.9185791,310.1000061
89.66999817,129.7505341,150.4223633,304.2900085
91.64450073,133.2129059,153.7648621,315.8999939
90.3789978,132.081192,151.7986908,308.9299927
89.2460022,130.2396088,148.6902313,310.8299866
91.21700287,132.9347839,150.2912598,312.2799988
88.14800262,128.9315338,145.1792145,299.1099854
88.80599976,128.6428223,143.0819244,295.7600098
89.62850189,131.0005188,146.0593109,302.7999878
90.80599976,133.1946259,148.2220612,309.3800049
90.06900024,132.0879669,145.9094849,298.9899902
91.17700195,133.5602875,148.1003723,297.8099976
90.23300171,132.5883331,148.0254669,296.9299927
87.48100281,128.3637695,142.2860718,291.4400024
88.4434967,130.3461456,142.7729645,294.980011
88.09149933,130.6252289,140.0015869,291.0299988
88.21250153,130.4520264,143.4189606,291.769989
89.31999969,132.9155273,147.4168854,296.7799988
88.8144989,132.6653442,148.5029755,293.75
89.49199677,130.9139252,145.4694366,289.2900085
90.03099823,132.4440155,148.9243011,291.519989
92.03600311,134.7728119,153.9052887,293.25
91.67549896,133.8586426,152.1568604,290.1700134
91.56749725,132.3381653,157.3738708,294.3399963
91.02749634,130.9524078,161.9234467,287.9899902
91.14949799,130.9908905,163.5214233,288.269989
92.17749786,132.3381653,163.0984192,288.8599854
91.96700287,132.1457062,163.6530457,294.1499939
90.39199829,131.1929626,163.1548462,294.2900085
91.12750244,132.2130432,162.9010468,298.6000061
90.8730011,133.3004608,141.8545685,291.5599976
91.07499695,135.7543945,143.3021393,286.6000061
89.70800018,134.1858368,139.8523712,270.75
89.26499939,133.89711,136.9290161,265.9200134
87.08049774,132.2034454,134.6541901,254.5899963
88.41649628,134.1088104,138.2168121,264.75
86.99199677,134.2820435,136.449585,263.3099976
86.27249908,132.5402374,136.2616119,263.0799866
86.79550171,133.7912445,136.8350067,267.6199951
86.78250122,131.9051056,133.1408234,269.5799866
85.66149902,129.5763092,132.3324127,268.0299988
86.22100067,131.1448517,133.2066498,268.1499939
86.98249817,132.9155273,134.41922,272.7900085
86.63300323,131.9532318,133.5638123,274.4599915
85.27549744,130.5578613,130.0858459,270.7200012
86.09950256,133.0310364,130.8942108,267.5299988
86.01300049,133.8586426,132.8776245,280.480011
86.59600067,134.416748,136.8067932,282.9299927
86.82150269,134.2916412,137.9723969,285.5299988
88.3690033,136.2355804,140.9615631,284.25
88.87149811,135.1192627,141.7229614,286.2799988
89.37400055,134.4263763,141.6571655,293.3500061
87.87550354,132.2322998,140.9145966,275.2999878
89.28299713,133.2138367,142.916748,278.0499878
88.28649902,131.2314606,145.3513489,266.6900024
88.10849762,132.0686951,146.6203308,271.269989
89.03900146,134.6669464,144.8061218,271.5
88.0664978,135.4271545,148.6037445,276.8200073
88.85399628,138.7568359,148.8951263,281.8599854
88.13549805,137.4480896,148.5285187,281.2099915
88.99949646,139.1609955,146.488739,291.4500122
88.83300018,137.9677124,143.4995575,287.4100037
89.5719986,138.3045349,147.1279297,286.8099976
90.23300171,139.1032715,154.9487,292.8599854
90.08550262,139.0166321,154.9580841,288.0299988
89.78849792,138.6317596,153.378891,288.5899963
89.41000366,138.8241577,154.0838623,289.5700073
89.29399872,140.460144,153.4258881,291.5700073
88.58249664,140.6044769,152.4483032,294.1799927
88.90000153,141.5282898,151.5458984,292.0100098
87.65550232,141.7592468,146.8553467,283.1099854
87.73000336,142.4810028,147.2783203,289.6199951
86.97450256,144.3190308,148.8293152,295.0299988
87.62650299,144.6750946,148.0961456,302.5700073
87.63950348,144.7232056,146.1879272,302.6000061
87.27649689,144.4721375,143.1329498,305.1600037
86.73549652,144.3369446,142.954361,311.6900024
87.28600311,144.4431763,147.1561279,310.480011
88.69200134,146.0267487,149.9666901,315.5499878
89.84700012,146.7992249,151.8090973,312.4899902
90.92549896,147.0792542,151.8184967,315.9299927
90.04000092,146.1716156,150.446106,314.6600037
89.08000183,144.4045715,148.5473175,309.9899902
88.4980011,144.1728058,142.070755,306.1600037
88.03450012,144.6942596,144.6369476,304.3200073
87.02400208,144.7714691,144.7027588,302.8599854
87.58000183,146.5288696,147.8367615,307.3500061
87.47550201,146.152298,147.7423706,302.5
86.96050262,145.9301605,148.2049255,293.1199951
87.43599701,146.4805908,150.1684265,298.9299927
88.01650238,147.9676361,155.6529236,298.4400024
88.04699707,149.2131805,156.3892212,298.5
88.46050262,150.1787872,154.9071655,304.2099915
89.53299713,149.3676758,154.0859222,315.480011
89.20149994,149.0587006,138.6329498,320.7999878
89.61399841,150.3526154,138.7840118,332.2200012
89.32499695,151.9941254,139.8223877,336.8999939
89.65000153,151.9941254,143.1923676,333.1000061
89.46050262,151.9651642,142.333374,333.2000122
93.43849945,153.2107697,143.9475708,332.6300049
93.48999786,153.4908142,143.985321,329.0899963
92.34449768,152.1679382,141.729187,323.3099976
92.39199829,152.2741547,142.7392731,323.5700073
94.90049744,155.0936737,146.4113464,329.8099976
93.74849701,153.1624603,144.5988922,325.8999939
95.14399719,153.5583801,144.7121887,335.8299866
95.34300232,152.1582489,146.1281586,330.75
94.59850311,154.5819244,148.3276367,339.2600098
95.05249786,156.513092,149.1960754,335.6600037
94.15799713,155.7888641,147.8556824,329.0499878
94.56500244,157.6621552,150.357193,338.9200134
93.47200012,156.5517578,153.0475616,338.6900024
93.10099792,157.5655975,150.2344666,339.0700073
93.89700317,160.4527283,150.6026001,338.6199951
93.23600006,161.3507233,151.0179901,339.6700134
94.59999847,160.7713928,148.7052002,338.1099854
94.3730011,159.9989319,146.8267212,326
94.22899628,160.9838257,146.2036743,349.6000061
93.08200073,159.3615723,145.4390564,353.1600037
91.41699982,156.6965637,140.1716766,342.8800049
92.66249847,159.7671661,140.0867004,348.519989
92.90000153,162.2583923,139.7657318,343.1600037
93.53399658,166.8353119,139.9544983,347.7399902
100.435997,164.3730011,136.5373535,345.0899963
100.2099991,168.3802643,135.7821198,358
102.4834976,173.9227295,139.2465363,369.0100098
101.9934998,173.7103119,141.5498657,369.6700134
102.5114975,177.3120117,140.3038025,366.9500122
103.9639969,177.5630341,146.9399872,366.769989
106.6955032,182.2075348,147.9972076,371.0700073
107.5400009,178.0941162,149.14888,373.6900024
108,178.3548431,149.6303406,380.0100098
107.4934998,177.3892365,152.4244843,381.3999939
106.7434998,178.9728088,149.7341766,380.3999939
107.7835007,180.7881165,149.6869812,387.7799988
108.5110016,181.3303223,152.1129913,386.1900024
107.6549988,178.5611877,155.671814,386
104.7985001,172.9164124,154.1047821,380.0700073
100.4645004,165.4610291,146.1753693,368.7000122
98.63700104,162.7306213,137.4435577,360.0899963
98.97949982,164.763916,136.4334869,379.2399902
94.21499634,153.1548157,130.9867096,371.7099915
94.1875,156.8631287,133.2617035,369.0299988
97.69750214,167.3006897,131.9212494,381.0499878
95.44950104,159.2836761,125.6343613,368.769989
98.79149628,165.1318054,128.7683563,383.7900085
96.20149994,160.987793,122.6513596,372.7799988
95.05449677,156.4371338,121.1334076,368.9700012
90.03050232,145.8349915,109.7676468,346.4899902
94.59100342,155.807785,114.4828415,364.1300049
91.04299927,148.7493896,105.3181381,349.9200134
83.83049774,134.6422577,92.026474,315.25
89.25,153.7841644,101.1626968,336.2999878
84.45749664,131.1178741,85.85025787,298.8399963
90.39199829,141.9136505,90.09107971,319.75
91.5,135.9396515,94.56905365,315.4700012
94.04650116,138.1762848,105.9537811,332.0299988
92.30449677,132.9865875,105.3655624,332.8299866
95.14150238,131.6600952,106.0296707,360.269989
97.00499725,143.6274414,113.8851318,357.3200073
94.29199982,142.2525482,112.2438278,342.3900146
97.77449799,151.1505737,119.1600571,362.9899902
95.00499725,144.9441681,114.3974457,357.1199951
98.19750214,155.1396637,117.936203,370.9599915
97.48600006,152.6997375,115.0425949,375.5
95.38500214,147.2776642,107.6614914,364.0799866
95.9414978,150.3276062,110.6594543,370.0799866
95.32949829,148.9430084,103.6199188,361.7600098
99.87950134,160.0195923,112.9174347,379.9599915
100.5800018,158.2960968,110.0048447,372.2799988
102.1500015,159.884079,119.1031342,371.1199951
102.1380005,159.8936615,116.0197678,370.7200012
108.4434967,160.2519226,117.1961899,396.7200012
114.1660004,168.181778,118.6667252,413.5499878
115.3840027,166.4195862,113.7523193,426.75
120.4095001,171.4156189,112.9743576,439.1700134
118.75,172.9261017,118.4485092,422.9599915
119.6804962,169.4985657,116.3518295,437.4899902
116.4059982,162.4885712,114.3025894,433.8299866
118.1744995,168.0074615,112.4620438,421.4200134
119.9725037,165.9741974,114.6820602,426.7000122
120.5110016,169.0047302,116.7502975,424.9899902
118.8000031,168.5206604,120.7634125,421.3800049
115.7040024,164.4153442,121.1903381,403.8299866
118.635498,171.7932739,122.841095,411.8900146
123.6999969,173.5167236,120.27005,419.8500061
114.302002,169.0241089,112.1394806,415.269989
115.7994995,173.1584778,109.9099503,428.1499939
115.8899994,175.0174408,111.6366501,424.6799927
117.5630035,176.7409515,109.2173996,434.2600098
118.3805008,177.7672577,110.7543335,436.5299988
118.9804993,178.8129425,114.2646103,435.5499878
120.4499969,180.8074951,111.53228,440.519989
117.8475037,176.7118683,107.3389206,431.8200073
118.3960037,174.0395508,103.733757,438.269989
119.4424973,174.7947693,103.5155487,441.9500122
120.4889984,177.3412323,102.0070724,454.1900024
121.3130035,179.0356293,113.0787048,452.5799866
122.4664993,177.7962952,108.9043274,451.0400085
124.8970032,180.2624512,111.010498,447.6700134
122.336998,178.0972748,109.8340607,436.25
121.8440018,178.1749573,111.0010147,429.3200073
121.0930023,176.2913818,118.4105606,414.769989
120.5195007,176.5243683,123.7423935,419.8900146
120.0550003,176.126297,124.4254913,413.4400024
122.1184998,177.9225159,123.8657227,419.730011
123.552002,177.5147247,123.0593338,425.9200134
123.6204987,179.534256,127.3190765,427.3099976
123.9199982,179.9711609,131.0001831,421.9700012
123.0299988,177.6021118,132.0722198,414.3299866
124.1500015,181.7576752,134.9184113,419.6000061
126.2030029,182.8839569,141.7207794,419.4899902
130.0429993,184.2821045,137.2712402,434.0499878
132.3724976,191.1174164,133.2012329,434.480011
127.8980026,180.8547211,122.205452,425.5599976
127.2509995,182.2819977,125.9149704,418.0700073
128.6340027,183.4470825,126.825737,425.5
130.763504,187.9425201,128.5903778,436.1300049
132.048996,188.5930634,128.7042236,447.769989
132.6990051,190.6125488,131.2942657,449.8699951
133.7505035,189.4765472,130.5732574,453.7200012
135.6909943,194.7389984,130.3360291,468.0400085
138.2205048,196.0400391,131.9393921,466.2600098
136.7200012,192.0883331,128.1634674,457.8500061
137.7290039,194.5157013,129.1311646,465.9100037
134.6434937,190.6222687,124.0025406,443.3999939
134.0189972,192.6709137,128.2637024,447.2399902
137.9409943,197.5934906,133.6687775,455.0400085
143.9349976,198.7489166,149.3406677,485.6400146
144.5149994,200.2635803,148.2158051,476.8900146
152.852005,204.5744934,148.9688873,493.8099976
150.0059967,202.1957092,151.1328735,493.1600037
154.0554962,206.6425934,151.151886,502.7799988
159.1315002,208.0892639,148.4636841,507.7600098
160,207.4581451,151.1805267,548.7299805
155.1999969,201.0499878,148.9307861,525.5
154.1999969,202.2928009,151.094696,524.8800049
150.4434967,201.9918213,153.7162323,523.2600098
149.9949951,197.9916077,158.3396454,527.3900146
148.0984955,196.9818268,158.225235,492.9899902
159.8419952,205.448349,156.4616852,502.4100037
156.914505,202.6812134,157.7676544,490.1000061
154.9954987,205.5939636,157.4244843,489.8200073
149.3274994,196.6517181,158.234787,477.5799866
150.4454956,195.4477539,157.3291473,480.4500122
152.760498,197.9236603,162.6674957,495.6499939
150.0164948,196.1468506,159.1308441,488.5100098
151.6764984,198.127533,161.628479,484.480011
152.5939941,197.9721832,164.6408081,485.7999878
158.2339935,199.0498962,160.5321808,488.8800049
155.5944977,210.2447205,161.3138733,498.6199951
156.9414978,207.0891876,162.6865692,509.6400146
160.2514954,206.7493896,163.678009,502.1099854
161.25,210.0602264,164.1927643,509.0799866
158.3730011,206.3027344,174.9552612,494.730011
157.4080048,202.1957092,190.6367035,483.3800049
154.033493,197.4673157,187.2716675,466.9299927
158.1119995,203.1083832,192.5242004,475.4700012
158.0509949,202.6326294,194.3354492,481.3299866
157.401001,202.8267822,198.8540192,482.6799927
159.1204987,204.166687,196.9855499,482.3500061
165.6244965,205.3415222,197.3001404,491.8699951
163.0240021,204.0957184,198.1676331,484.5299988
164.8684998,208.8453064,199.0637054,497.8999939
164.2359924,207.3270111,200.6556854,492.3099976
165.3730011,207.9790802,207.2428284,488.8099976
167.3244934,210.6847687,204.2972107,490.5799866
172.0924988,215.2397308,205.6890106,547.5300293
170,220.5245972,208.0149994,526.2700195
170.0899963,222.7923584,211.5325623,523.8900146
172.5480042,219.5027008,209.5688477,529.5599976
174.9559937,221.196167,214.9262695,556.5499878
176.5724945,225.4591064,217.261795,552.8400269
168.3999939,211.4926147,211.2485504,525.75
164.7310028,208.5241089,216.171936,516.0499878
157.4920044,197.2438965,211.3249969,507.019989
163.4304962,205.6432343,215.8182373,500.1900024
158.7554932,199.8814545,214.5658875,480.6700134
155.8110046,198.5772705,222.5484924,482.0299988
155.1484985,199.9203949,225.942337,476.2600098
157.8065033,203.2003174,226.2578583,495.9899902
153.9049988,199.5699921,239.2881927,483.8599854
150.4364929,197.4871979,233.3418121,470.2000122
147.7454987,195.0345306,232.0990448,469.9599915
148.0234985,197.1270447,228.2367401,487.3500061
156.4494934,201.8766785,232.7108612,491.1700134
149.9929962,195.2292023,230.7988586,470.6099854
150.989502,197.7597198,233.4756622,473.0799866
154.7565002,202.265976,239.1639252,482.8800049
158.7024994,203.8426971,243.2460327,490.6499939
157.2440033,201.720932,242.3473969,493.480011
157.4364929,204.7089081,240.454483,500.0299988
161.0630035,206.7819824,242.901886,527.5100098
156.25,200.6795349,243.9725952,503.0599976
159.9600067,204.7575836,247.8061981,520.6500244
154.9980011,200.4070587,247.8635559,505.8699951
159.7845001,204.2222443,256.4580383,534.6599731
159.5274963,204.95224,259.1348877,531.789978
164.3325043,210.0424347,259.6032715,539.4400024
172.1464996,215.4830475,261.4674988,539.8099976
172.1815033,216.9040375,260.7409363,554.0900269
168.1855011,214.9574585,264.0869446,541.4500122
166.9324951,213.7895508,269.6987,541.9400024
163.635498,213.7895508,271.3812866,530.789978
160.3605042,208.4949188,269.5649414,530.7199707
160.8504944,208.9134674,274.7559509,525.4199829
159.246994,209.0594482,269.8612366,489.0499878
158.8200073,209.1470184,263.8097229,485.230011
160.2200012,210.4512177,271.0849304,488.2799988
160.352005,204.4655914,265.40625,488.2399902
164.3164978,207.5508423,262.3374939,488.9299927
158.1390076,197.2633362,248.5518799,486.2399902
160.5505066,199.2488556,255.2725983,504.2099915
151.8074951,197.0589905,248.0547638,475.7399902
150.223999,196.922699,255.2343597,484.1199951
152.4205017,200.9131317,262.4044189,487.2200012
162.0579987,210.6069489,257.2611084,496.9500122
166.1000061,217.3225403,266.79245,513.7600098
165.5684967,217.7410278,267.4616699,514.7299805
157.1869965,212.5534821,252.2707825,470.5
151.7510071,205.3707123,255.5115051,480.2399902
156.8695068,210.7626495,256.027832,490.7600098
155.5140076,209.6823578,255.4064178,486.769989
156.440506,210.7237244,259.9474487,482.8399963
156.5529938,211.4244995,267.5190125,479.1000061
156.7830048,208.7285309,272.5093384,480.6300049
155.272995,205.9767151,270.0715637,481.7900085
155.8509979,207.2843018,267.538147,484.6700134
154.9700012,205.3033905,264.5171204,488.2399902
154.9194946,205.0301666,273.7521973,476.6199951
155.9029999,208.6894989,278.8476563,482.8800049
159.2534943,208.6992493,275.616394,485
159.7669983,210.0263367,274.7655029,491.3599854
158.4019928,208.8944244,273.9720459,490.7000122
161.0039978,210.9826813,275.1001282,504.5799866
160.1764984,210.1629486,278.8859558,503.3800049
159.3365021,209.060318,279.8228455,497.519989
158.1289978,209.1773987,281.9068909,498.3099976
157.8999939,209.1091003,283.9718628,515.7800293
158.864502,210.7875061,288.1878357,512.6599731
155.2100067,206.6792908,282.3276367,493.6000061
155.0744934,205.4302673,278.1019897,501.0899963
155.8209991,208.1039886,277.3546448,503.2200012
157.8484955,209.0212708,273.5890808,522.4199829
158.2559967,208.9529724,273.7807922,519.7800293
162.0480042,213.9784546,276.7222595,524.8300171
161.8040009,214.1150818,280.0278625,532.9000244
160.0825043,213.3051147,264.036377,534.4500122
160.3090057,217.2084503,260.5583191,528.9099731
160.326004,218.5257721,261.8422852,527.3300171
159.263504,215.6763916,259.3798218,514.4799805
158.6345062,217.3645782,257.5689392,513.9699707
164.197998,219.5211182,251.9350586,519.1199951
166.1000061,218.7306976,250.6128082,530.8699951
164.2924957,216.3204193,249.0988922,524.5900269
162.8464966,217.0425415,248.7539825,540.7299805
159.3314972,212.4268799,242.5930786,522.8599854
160.9255066,212.6318207,242.5835114,520.7999878
156.9190063,207.1184082,242.9475861,500.4899902
158.1080017,213.0123749,235.7327728,508.8900146
159.1349945,214.3102417,234.7075653,510.3999939
155.710495,212.2317505,235.0428925,499.1000061
156.0415039,209.7335663,238.6167755,494.25
158.2944946,211.1095581,241.663681,507.7900085
156.3735046,207.8697968,245.5441589,500.8599854
155.2124939,207.5087128,241.9894714,497.980011
156.0379944,211.2071228,239.0767059,501.769989
163.1690063,218.9161224,241.4145966,586.3400269
165.3495026,219.530899,243.3117065,579.8400269
164.611496,220.4872131,243.4458466,565.1699829
164.6999969,223.9806366,242.8709259,556.7800293
166.3065033,226.7129517,239.2203979,561.9299927
161.6289978,227.2691498,232.666687,523.2800293
161.8809967,233.1533813,232.6283417,538.5999756
160.3099976,226.3519135,225.4901733,532.3900146
167.1439972,233.855957,229.2269745,539.039978
169,233.7193451,232.3504944,548.1599731
165.6264954,237.1249847,231.1911621,539.4500122
166.5500031,236.158905,237.7352905,552.1599731
167.6074982,236.3443146,244.3368988,550.789978
166.1470032,236.6078033,246.6748047,547.9199829
165.25,237.8763428,248.2844696,559.0700073
164.3289948,236.9493256,246.6843719,563.5900269
163.1065063,238.578949,243.7141113,557.5900269
163.885498,239.066864,251.9925385,556.5200195
163.4474945,237.8080444,250.8715057,557.2800293
165.4320068,238.8448334,248.2461395,551.3400269
166.411499,238.4438019,244.9309845,548.2199707
162.4949951,235.6856232,243.9824066,540.2199707
159.0370026,229.3673096,244.0111542,533.7800293
159.7250061,228.1545105,243.9728394,546.1500244
157.9765015,229.4064484,249.1755371,553.4099731
152.8580017,223.9683533,243.5800018,546.7000122
154.6464996,227.2839966,243.8482819,538.8499756
157.3070068,231.7440186,251.1206207,550.6400146
154.7265015,228.7413483,248.7348022,547.8200073
150.25,222.5696869,247.9395599,520.7000122
148.8784943,221.7579041,239.8240814,511.2900085
150.022995,226.5211334,247.1633453,516.3900146
147.5975037,222.4034424,241.447525,493.3299866
153.1425018,228.6533051,247.7685699,506.4400024
152.8820038,227.3231201,250.1701813,504.5400085
155.6795044,231.9298553,257.9224854,523.0599976
154.4745026,230.5800934,259.5651855,518.0200195
154.0839996,229.6607056,256.375885,520.25
154.5930023,232.4971161,250.5351715,524.0300293
156.786499,231.8418274,255.3768616,524.4400024
151.3995056,225.6604156,253.1385345,504.7900085
153.7480011,225.2985229,268.5759888,512.1799927
155.5435028,230.8148499,263.2348633,523.1099854
156.875,232.3699799,256.3086853,535.0900269
154.3535004,230.2964478,257.7304077,520.8099976
152.3130035,227.244873,263.3885498,502.8599854
152.6015015,231.2940979,270.2667847,508.0499878
153.786499,230.0812683,268.2301941,513.9500122
152.7644958,226.765625,274.6664734,513.3900146
154.7039948,230.5996552,272.8604736,521.6599731
158.0500031,237.0353546,272.380188,539.4199829
161.3365021,243.6080017,270.4876709,540.6699829
161.1909943,242.42453,271.0640869,544.5300293
163.9694977,244.4197845,268.1244812,546.9899902
164.9649963,247.6963348,273.2447815,554.5800171
168.6100006,250.2393036,275.3005066,555.3099976
168.9694977,250.2980194,279.3447876,552.7800293
170,252.8214264,279.4408875,553.7299805
166.6499939,249.9850311,276.4820862,540.0200195
168.9544983,253.8092804,279.738739,549.2199707
169.9720001,255.0220642,276.270752,546.539978
168.6004944,253.0659485,272.1015625,554.4400024
166.7344971,252.5964813,269.3061218,549.5700073
168.1009979,254.8656158,267.3079529,508.8999939
165.4519958,251.530365,265.6556396,508.7799988
167.0440063,255.4230652,266.8084412,505.5499878
170.4499969,255.8143158,264.9063721,510.2999878
170.8715057,256.2250977,276.1939087,505.5499878
172.9250031,248.9776154,276.0786743,506.519989
173.565506,246.9725647,284.4074097,509
173.3710022,246.649826,278.8836975,513.4699707
169.3244934,246.3368225,292.5632324,509.1099854
165.5935059,242.3560791,292.303833,503.1799927
163.5269928,241.0650024,294.4653015,496.0799866
165.3184967,244.2535095,298.7209167,499.5499878
164.5805054,246.923645,302.3041382,503.8399963
159.5245056,241.7594452,297.0974426,486.6900024
161.1954956,240.8302765,293.6103516,495.0799866
157.5970001,233.7588196,284.3594055,484.980011
158.0735016,237.7004547,291.4584961,486.6600037
161.1450043,242.7081757,297.2511597,493.3699951
163.5195007,239.8033295,297.0878601,488.9400024
161.6139984,237.7493744,294.0042419,486.2799988
161.5899963,238.3375244,295.8101807,487.7000122
162.3840027,241.6314545,296.8860779,501.6700134
160.154007,240.3472443,297.4144897,497.8900146
162.2494965,245.8468781,299.5663147,502.8999939
162.9524994,246.7683868,296.4442444,501.3399963
163.2579956,246.5429382,298.5192261,502.3599854
161.5054932,244.4057922,303.1687622,503.8599854
161.1535034,244.7684937,302.4194031,502.8099976
160.9324951,242.5333252,298.6152954,499.0799866
161.6994934,242.435318,294.5037231,499.2399902
159.3504944,240.8766174,294.2539673,489.4299927
160.3110046,245.8567047,290.2288818,494.7399902
159.9004974,248.817276,291.4008484,494.6600037
163.2055054,247.6016846,290.6707458,492.3900146
164.0574951,248.6016083,281.5734863,485.8099976
167.4824982,252.1798096,281.3141174,487.269989
167.341507,252.8170471,284.4362183,488.769989
169.1934967,254.7776947,281.4582214,499.8900146
169.1564941,253.2777557,287.5198364,491.8999939
170.7624969,252.3170319,283.081665,492.4100037
174.4620056,255.7677917,276.2515869,498.3399963
174.3450012,254.3266907,274.0900879,500.769989
172.697998,257.4637146,281.621521,497
175.2720032,260.2871399,285.9732666,508.8200073
175.1909943,260.0518188,285.665863,512.7399902
172.4539948,261.4439087,291.7371216,518.0599976
170.072998,259.8067322,281.1535339,527.0700073
172.1945038,263.43396,283.1180725,533.0300293
172.4069977,266.0612183,286.8738708,533.5
172.0079956,265.5710754,287.2975159,528.210022
171.6484985,266.2573242,288.0583496,533.539978
175.548996,272.188324,288.3087158,533.9799805
183.7870026,272.1981812,283.7151794,541.6400146
184.8289948,274.4234314,282.6943359,535.960022
186.5704956,271.9627991,282.3957825,530.7600098
185.9669952,272.4725952,285.4389648,535.9799805
185.9275055,271.8648682,288.5880127,537.3099976
183.8679962,275.4528198,288.0198364,540.6799927
184.0839996,276.9527283,284.9189148,547.9500122
181.5599976,275.5018005,285.1307678,542.9500122
178.6815033,275.2273254,281.6735535,530.3099976
177.4795074,271.5609131,283.9174194,532.2800293
178.6595001,273.8254395,286.9989929,531.0499878
179.2599945,275.8645325,287.3168335,513.6300049
181.9015045,280.511322,285.6507874,511.769989
182.8320007,283.9718323,286.084137,515.4099731
184.9909973,283.3640747,286.49823,516.4899902
181.3195038,280.9034424,272.1781921,518.9099731
181.5160065,280.5897522,271.4077454,519.2999878
179.9960022,280.8641663,271.4944153,514.25
166.3795013,279.305481,269.5972595,517.5700073
166.5740051,279.2172852,265.9474487,515.1500244
168.3119965,281.4719849,270.4255066,510.8200073
167.7359924,280.874054,264.9458923,517.3499756
168.7994995,283.8248291,265.6007385,524.8900146
167.246994,283.7660217,266.0533447,520.5499878
167.0935059,282.6582031,262.5864868,519.9699707
166.0339966,280.8053894,261.2286377,515.8400269
164.6054993,281.3054199,266.0533447,512.4000244
165.1750031,284.1091614,265.8896179,510.7200012
164.6985016,287.089325,266.929657,515.9199829
164.9494934,288.8048706,271.243988,517.9199829
162.0980072,287.3148193,267.5845337,518.9099731
160.0610046,285.5567017,262.6731567,521.8699951
159.3874969,291.4891663,257.6654968,543.710022
159.9974976,298.9440918,256.6928101,546.8800049
163.2935028,299.2289734,257.0298767,553.3300171
165.2890015,297.2350464,257.9062195,553.4099731
164.9589996,296.6359558,260.3715515,547.5800171
165.8000031,293.7678833,257.5691528,550.1199951
167.4815063,294.3866882,257.9928894,558.9199829
171.0785065,298.1878357,255.7201385,566.1799927
173.539505,296.5082703,255.8646088,569.1900024
173.9499969,296.4591064,256.0957031,582.0700073
173.1560059,295.7912292,257.9402771,588.5499878
173.9024963,295.7814331,256.9262695,590.5300293
175.4644928,294.8384705,254.6085052,606.710022
176.2749939,294.8679199,252.0782776,606.0499878
174.2079926,291.9606323,250.3398895,597.539978
173.4575043,290.447998,248.7271118,598.7199707
172.8585052,291.7052307,252.8894653,589.289978
172.5,294.4554443,246.4576263,577.7600098
173.789505,299.3959045,247.8000031,582.8699951
174.4120026,299.7888184,249.5286865,586.5
173.1260071,294.5339966,246.476944,589.3499756
167.786499,289.0631104,242.2083588,575.4299927
167.1815033,289.5541992,243.434845,573.1400146
169.0025024,293.2669678,221.2324219,590.6500244
170.8000031,294.2294922,221.0778961,593.2600098
171.276001,294.0232544,218.8760071,592.3900146
170.2899933,288.9354553,218.750473,592.6400146
